000	แมวพื้นฐาน<br><br>	กล้ามที่ฝึกมาอย่างดี<br>คือเสน่ห์ของแมวตัวนี้<br>	กล้ามที่ฝึกมาอย่างดีและทรงผม<br>คือเสน่ห์ของแมวตัวนี้<br>		
716	วัตถุลี้ลับที่อยู่ในรูปไข่<br>มีคราบฝุ่นจับหนาที่สะสมมานานหลายร้อยปี<br>มีตัวหนังสือเล็กๆ เขียนไว้ว่า "N111"	ไข่ลี้ลับที่มีเปลือกขาวแวววาว<br>เหมือนจะมีสัญญาณของสิ่งมีชีวิตมาจากข้างใน<br>เก่งกับศัตรูไร้คุณสมบัติ	เมื่ออาชญากรรมสูงถึง 120% ผู้ผดุงธรรมก็ไม่มีเวลาพัก<br>เคี้ยวหมากฝรั่งรสไส้กรอกแก้ง่วงเวลาออกลาดตระเวน<br>เก่งกับศัตรูไร้คุณสมบัติ พร้อมทั้งเป็นมือสังหารเบอฮีมอธ		
717	วัตถุลี้ลับที่อยู่ในรูปไข่<br>มีคราบฝุ่นจับหนาที่สะสมมานานหลายร้อยปี<br>มีตัวหนังสือเล็กๆ เขียนไว้ว่า "N110"	สิ่งมีชีวิตลึกลับที่มาในรูปของไข่สีเหลือง<br>เหมือนจะมีสัญญาณของสิ่งมีชีวิตมาจากข้างใน<br>มีโอกาสชะลอศัตรูเทพเล็กน้อย	แมวโนสนโนแคร์ที่ได้สวนของตามาเป็นมรดก<br>ขายที่ออกไปสองสามไร่ที่ตอนนี้เป็นที่จอดรถไปแล้ว<br>โอกาสชะลอศัตรูเทพ พร้อมทั้งเป็นมือสังหารเบอฮีมอธ		
718	แมวพืชผลสดชื่น เนื้อแน่นสุดฉ่ำ<br>ลองกัดดูแล้วเนื้อจะติดฟันแน่<br>อึดกับศัตรูซากวัตถุ/อากุ  พร้อมทั้งเป็นมือสังหารยักษ์	แมวกรวยจราจร ที่มักเห็นตามไซต์ก่อสร้าง<br>ทำจากพลาสติกจากข้าวโพด เป็นมิตรต่อสิ่งแวดล้อม<br>อึดกับศัตรูซากวัตถุ/อากุ  พร้อมทั้งเป็นมือสังหารยักษ์			
719	ภูติแห่งเหล็กกล้าจากห้วงอวกาศอันไกลโพ้น<br>ว่ากันว่าเป็นร่างรวมของเศษโลหะจากดาวที่ร่วงโรย<br>โอกาสปัดการโจมตีจากลอย เอเลี่ยน และเทพเล็กน้อย	ภูติที่ไม่สะทกสะท้านแม้กับแรงกระแทกรุนแรงที่สุด<br>ร่างกำยำของมันทำให้ทะลวงบาเรียได้<br>ทนต่อลอย เอเลี่ยน และเทพ			
720	วัตถุลี้ลับที่อยู่ในรูปไข่<br>มีคราบฝุ่นจับหนาที่สะสมมานานหลายร้อยปี<br>มีตัวหนังสือเล็กๆ เขียนไว้ว่า "N006"	ไข่ลี้ลับที่มีเปลือกสีม่วงเข้ม<br>เหมือนจะมีสัญญาณของสิ่งมีชีวิตมาจากข้างใน<br>ทำดาเมจบ้าคลั่งเมื่อสู้กับอากุ	นักแสดงนำในหนังสยองขวัญเรื่อง บ้านหมีบาป<br>ใช้กรงเล็บขีดข่วนเมื่อพยายามสังหารศัตรู<br>ทำดาเมจโจมตีพื้นที่บ้าคลั่งเมื่อสู้กับอากุ มือสังหารเบอฮีมอธ		
721	Joining the fight from the River City series!<br>This dependable delinquent leader is Kunio-kun's<br>best friend and greatest rival.	Joining the fight from the River City series!<br>Capable captain of Hanazono High's dodgeball team.<br>Might knockback enemies. (Area attack)			
722	Virtual singer loved by the entire Cat Empire! Diva<br>who has stirred imaginations with melody for 16 years.<br>Strong vs. Black, Area attacks with Surge/Slow	Virtual singer loved by the entire Cat Empire!<br>Diva whose creative wings stretch out ever wider<br>Strong vs. Black, Area attacks with Surge/Slow			
723	หนึ่งในเทพทั้งเก้าแห่งเฮลิโอโปลิส ด้วยพลังเวทมนตร์<br>ไร้เทียมทาน คาดทัณฑ์คำพิพากษาด้วยปีกแห่งชีวิต<br>และความตาย มือสังหารยักษ์ โอกาสโจมตีคลื่น	หนึ่งในเทพทั้งเก้าแห่งเฮลิโอโปลิส ด้วยพลังอาคม<br>ไร้เทียบเคียง ชำระล้างสิ่งชั่วร้ายด้วยปีกเทพแห่งชีวิต<br>และความตาย มือสังหารยักษ์ โอกาสคลื่นโจมตี 100%	หนึ่งในเทพทั้งเก้าแห่งเฮลิโอโปลิส<br>ที่มีพลังเวทมนตร์คืนชีพให้แก่ความตายได้<br>มือสังหารยักษ์ โอกาสคลื่นโจมตี 100%		
724	วัตถุลี้ลับที่อยู่ในรูปไข่<br>มีคราบฝุ่นจับหนาที่สะสมมานานหลายร้อยปี<br>มีตัวหนังสือเล็กๆ เขียนไว้ว่า "N112"	ไข่ลี้ลับที่มีเปลือกขาวแวววาว<br>เหมือนจะมีสัญญาณของสิ่งมีชีวิตมาจากข้างใน<br>	แมวที่ชะตาลิขิตมาให้เป็นกัปตันจานบินไข่ลึกลับ<br>ทว่า ชะตาก็ยังเอาชนะกฎหมายไม่ได้<br>จึงยังต้องใช้ใบอนุญาตขับขี่อยู่ มือสังหารเบอฮีมอธ		
725	นินจาน่าทึ่งจากโลกอื่น ความหิวที่จู่โจม<br>จะเผยตำแหน่งของเธอขณะใช้วิชานินจาอำพรางตัว<br>อาจแช่แข็งศัตรูไร้คุณสมบัติและอากุได้	ทะลวงถึงที่หมายได้ไม่ว่าหนทางจะเล็กแค่ไหน<br>ชอบกินซาลาเปาไส้หวานก่อนทำภารกิจใหญ่ <br>อาจแช่แข็งศัตรูไร้คุณสมบัติและอากุได้			
726	นักสะสมเหรียญประหลาดที่กระจายอยู่ทั่วดินแดน<br>ชอบสิงอยู่ตามเว็บประมูลเพื่อเก็บเหรียญหายากราคาถูก<br>ปล่อยพลังโจมตีโหมกระหน่ำที่ชะลอศัตรูได้ 100%!	ใช้เงินราชสำนักไปกับการเก็บเหรียญเล็กเหรียญน้อย<br>จนตัวเองถูกโค่นบัลลังก์และขับไล่ออกจากแผ่นดิน<br>ปล่อยพลังโจมตีโหมกระหน่ำที่ชะลอศัตรูได้ 100%!			
727	Recruited from the Metal Slug series!<br>A mysterious being that guards ruins atop a tower.<br>Omnistrikes deal Massive dmg to Red, Angels, Aliens.	Recruited from the Metal Slug series!<br>Incinerates intruders with white-hot flames.<br>Omnistrikes deal Massive dmg to Red, Angels, Aliens.			
728	สุดยอดนักคิดของกองทัพแมว สนใจอย่างลึกซึ้งเกี่ยวกับ<br>จริยธรรมและเป้าหมายชีวิตของเหล่าแมว มือปราบนักปราชญ์<br>นักปลุกวิญญาณ โจมตีทุกทิศทาง แช่แข็งเทพได้บางครั้ง	ขณะครุ่นคิดเกี่ยวกับธรรมชาติของแมว เขาก็ตระหนักได้ว่า <br>ตัวเองก็มีความเป็นแมวอยู่ภายในเช่นกัน มือปราบนักปราชญ์<br>นักปลุกวิญญาณ โจมตีทุกทิศทาง แช่แข็งเทพได้บางครั้ง			
729	วิญญาณ: ลดทอนศัตรู<br><br>				
730	วัตถุลี้ลับที่อยู่ในรูปไข่<br>มีคราบฝุ่นจับหนาที่สะสมมานานหลายร้อยปี<br>มีตัวหนังสือเล็กๆ เขียนไว้ว่า "N204"	สิ่งมีชีวิตลึกลับที่มาในรูปของไข่สีแดง<br>เหมือนจะมีสัญญาณของสิ่งมีชีวิตมาจากข้างใน<br>เก่งกับศัตรูสีแดงและไร้คุณสมบัติ	เต้นในฐานะสิงโตลึกลับจนสว่าง<br>มีกรามที่นำโชคลาภมาให้ เพียงให้มันงับหนึ่งที<br>มือสังหารเบอฮีมอธ เก่งกับสีแดงและไร้คุณสมบัติ		
731	ปฐมบทของทุกสิ่งที่มีอยู่ กำเนิดมาจาก<br>มิติที่เหนือกว่า นำความปรารถนาและวิญญาณที่ปลุกเรียก<br>มาสู่สมรภูมิ ดาเมจบ้าคลั่งต่อมีคุณสมบัติ (ระยะไกล)	ซุ่มสังเกตมิติไม่จีรังมาเนิ่นนาน<br>นำความปรารถนาและวิญญาณที่ปลุกเรียกมาสู่สมรภูมิ<br>ดาเมจบ้าคลั่งต่อมีคุณสมบัติ (ระยะไกล)			
732	วิญญาณ: กระแทกกลับและชะลอศัตรู<br><br>				
733	บุตรีจากครอบครัวชั้นสูง เกิดมาพร้อมรูปร่างบอบบาง<br>แต่ใช้เลเซอร์ยิงได้แม่นยำเพื่อหยุดไม่ให้ศัตรูรุกล้ำเข้ามา<br>นักปลุกวิญญาณ ลดทอนลอยและซอมบี้	ไม่สนใจแผนการสมคมคิดของผู้ใหญ่<br>เธอทำหน้าที่ได้อย่างน่าชื่นชมขณะยังรอคอยที่จะได้รับ<br>อิสรภาพ นักปลุกวิญญาณ ลดทอนลอย/ซอมบี้	เธอทำหน้าที่ได้อย่างน่าชื่นชมขณะยังรอคอยที่จะได้รับ<br>อิสรภาพ นักปลุกวิญญาณ ลดทอนลอย/ซอมบี้<br>		
734	วิญญาณ: ชะลอศัตรู<br>　<br>　				
735	ครูใหญ่ผมยาวที่คอยสนับสนุน<br>ความฝันของนักเรียนด้วยน้ำเสียงที่อบอุ่น <br>เก่งกับศัตรูแดง ดำ และไร้คุณสมบัติ	รู้สึกเคว้งคว้างหลังเกษียณ<br>อดีตแมวครูใหญ่ตัวนี้เปลี่ยนตัวตนของตัวเองไปเลย<br>เก่งกับศัตรูแดง ดำ และไร้คุณสมบัติ			
736	ตราตรึงโลกน้ำแข็งของเธอด้วยออร่าดึงดูด ตัวแทนของ<br>ความคูลข้ามกาลเวลา ผู้มีสายตาจ้องมองอย่างเย็นชา<br>แช่แข็งซอมบี้ได้บางครั้ง (โจมตีพื้นที่)	ยังให้ของขวัญกับคนที่มาแอบชอบในวันวาเลนไทน์ด้วย<br>เพราะมีจิตใจอ่อนโยนดั่งหญิงงาม<br>อาจแช่แข็งซอมบี้ได้บางครั้ง (โจมตีพื้นที่)			
737	นักเรียนหญิงผู้ใช้พลังพิเศษที่สามารถทำลายล้างได้ครึ่งค่อนเมือง<br>ในขณะที่ยังงัวเงียจากการนอนกลางวัน<br>โจมตีพื้นที่สร้างดาเมจมหาศาลต่อซอมบี้	ความน่าสะพรึงของเทศกาลฤดูใบไม้ผลิไม่มีใครสังเกตเห็น<br>พร้อมที่จะทุบทำลายไข่ลับทุกฟองที่เธอเจอ<br>โจมตีพื้นที่สร้างดาเมจมหาศาลต่อซอมบี้			
738	ตัวตนแห่งจุดจบที่จุติมาจากมิติอื่น<br>สามารถปลุกวิญญาณลงสู่สมรภูมิ<br>พร้อมสร้างดาเมจบ้าคลั่งระยะไกลต่อศัตรูไร้คุณสมบัติ	ผู้เฝ้ามองดินแดนแห่งความตายอย่างเงียบๆ มาช้านาน<br>อัญเชิญเจตจำนงของเหล่าคนตายลงสู่สมรภูมิ<br>พร้อมโจมตีระยะไกลที่สร้างดาเมจบ้าคลั่งต่อศัตรูไร้คุณสมบัติ			
739	วิญญาณ: หยุดการเคลื่อนไหวและกระแทกกลับศัตรู<br>　<br>　				
740	สามารถชนะใจแฟนๆ จนก้าวขึ้นมาเป็นแมวมืดอันดับหนึ่ง<br>แม้จะมีกลิ่นตัวเหม็นหึ่ง (แต่ก็ไม่ได้เหม็นขนาดนั้นนะ)<br>โจมตีพื้นที่สร้างดาเมจมหาศาลต่อศัตรูซอมบี้	เมื่อย้ายไปอยู่ในหีบก็รู้สึกตัวเองมีค่าขึ้นมา<br>แต่ก็ยังไม่มีใครเปิดหีบเพราะกลิ่นเหม็นที่อบอวลอยู่<br>โจมตีพื้นที่สร้างดาเมจมหาศาลและอึดกับศัตรูซอมบี้			
741	Joining the Cat Army from Tower of Saviors!<br>Mystical nine-tailed fox commanding powerful magic.<br>Massive damage to/Slows Angels and Floating.	Joining the Cat Army from Tower of Saviors!<br>Wields sensuous and illusory magic.<br>Massive damage to/Slows Angels and Floating.			
742	Longs to be a guide in the Tower of Saviors.<br>Recently started work in streaming.<br>Sometimes Freezes Zombies.	A Cat made popular thanks to streaming.<br>Performs energetically for her loyal fans.<br>Sometimes Freezes Zombies.			
743	Joining the Cat Army from Tower of Saviors!<br>Legendary lifeform with a detachable head.<br>100% chance to Weaken Floating enemies.	Joining the Cat Army from Tower of Saviors!<br>Used extra-dimensional powers to turn into a Cat.<br>100% chance to Weaken Floating enemies.			
744	A Cat that has become a noble thief. Skilled<br>at disguise, yet somehow always gets unmasked.<br>100% chance for Critical damage.	A Cat that has become head of a mercenary band.<br>Their motto is "Help the weak, crush the strong."<br>100% chance for Critical damage.			
745	A Cat that wears a squirrel suit.<br>It's rather strange cry is "Bobobi."<br>Strong against Angels	A Cat striving to beloved by humans. What their<br>clothes celebrate is a mystery even to them.<br>Strong against Angels			
746	Joining from Rurouni Kenshin!<br>Gentle, wandering swordsman who carries a sakabato blade.<br>Massive damage to Traitless and Aku (Area attack)	Joining from Rurouni Kenshin!<br>Wandering warrior of the Hiten Mitsurugi-ryu sword school.<br>Massive damage to Traitless and Aku (Area attack)			
747	Joining from Rurouni Kenshin!<br>Known in the underworld as a fighter for hire.<br>Tough vs. Zombies, Omnistrike may deal a Savage Blow.	Joining from Rurouni Kenshin!<br>Wields a Zanbato blade with inhuman strength.<br>Tough vs. Zombies, Omnistrike may deal a Savage Blow.			
748	Joining from Rurouni Kenshin! Headed the Oniwaban<br>Group even as a young prodigy (Long-range area atk)<br>Strong against and may Freeze Floating/Angels.	Joining from Rurouni Kenshin! His kadochi quickly defeats<br>foes with kaiten kenbu strikes (Long-range area atk)<br>Strong against and may Freeze Floating/Angels.			
749	Joining from Rurouni Kenshin! Once defended Kyoto<br>as the Shinsengumi's Third Unit captain (Omnistrike).<br>Deals Massive damage to Red/Aku, Pierces Aku Shields.	Joining from Rurouni Kenshin!<br>Lives by the code "Evil-Immediate-Slaughter" (Omnistrike).<br>Deals Massive damage to Red/Aku, Pierces Aku Shields.			
750	Joining from Rurouni Kenshin!<br>Kamiya Dojo's head instructor of swordmanship.<br>May Weaken Floating enemies with Area attacks.	Joining from Rurouni Kenshin!<br>on the Kamiya Kasshin-ryu to a new generation.<br>May Weaken Floating enemies with Area attacks.			
751	Joining from Rurouni Kenshin!<br>the Kamiya Dojo to become a powerful swordsman.<br>Massive Area damage to Angels and Floating.	Joining from Rurouni Kenshin!<br>Brave boy who refuses to back down from even tough foes.<br>Massive Area damage to Angels and Floating.			
752	With a scar tattoo and replica sakabato,<br>this Cat cosplays as a wandering swordsman they idolize.<br>Strong against Red and Aliens.	A scarred Cat, feared as the Can-kiri Battosai<br>by those who would steal Cat Food.<br>Strong against Red and Aliens.			
753	Head instructor of a swordscatship dojo<br>which still hasn't had a single student as of yet.<br>Rarely Weakens Black enemies, nullifies their attacks.	A novice cook and sword instructor,<br>striving to teach a new generation the Sword that Gives Life.<br>Rarely Weakens Black enemies, nullifies their attacks.			
754	นายพลเลื่องลือนาม ที่กลายเป็นเจ้าสงครามเลือดเย็น<br>ด้วยคำสาปแห่งไรเฟิลในตำนาน<br>นักปลุกวิญญาณ กระแทกกลับศัตรูเทพ/ดำ 100%	ถูกสะกดด้วยคำสาปแห่งไรเฟิลในตำนานให้ยิงทุกอย่าง<br>ที่ขวางหน้า กระแทกกลับเทพ/<br>ศัตรูทมิฬ พร้อมโอกาสโจมตีโหมกระหน่ำ นักปลุกวิญญาณ			
755	วิญญาณ: กระแทกกลับศัตรู<br>　<br>　				
756	เค้กแต่งงานที่หน่วยงานลับของรัฐบาลสร้างขึ้นมา<br>เพื่อให้แขกร่วมงานตื่นตาตื่นใจกับเซอร์ไพรส์ที่ซ่อนอยู่ข้างใน<br>อึดกับเทพ, อากุ ทะลุโล่อากุได้บางครั้ง	เรียกอีกชื่อว่า CA:KE-13 สร้างมาเพื่อเซอร์ไพรส์แขกร่วมงาน<br>ด้วยการขัดจังหวะสุนทรพจน์งานแต่งที่น่าเบื่อ<br>อึดกับเทพ และอากุ อาจทะลุโล่ได้			
757	วัตถุลี้ลับที่อยู่ในรูปไข่<br>มีคราบฝุ่นจับหนาที่สะสมมานานหลายร้อยปี<br>มีตัวหนังสือเล็กๆ เขียนไว้ว่า "N205"	สิ่งมีชีวิตลึกลับที่มาในรูปของไข่สีม่วง<br>เหมือนจะมีสัญญาณของสิ่งมีชีวิตมาจากข้างใน<br>เก่งกับซอมบี้ และอากุ	เจ้าสาวเบิกบาน พร้อมแต่งงานเดือนมิถุนายน พร่ำสาบาน<br>ถึง 66 ครั้ง ว่าจะร่วมทุกข์ร่วมสุขไปด้วยกัน<br>เก่งกับซอมบี้ และอากุ มือสังหารเบอฮีมอธ		
758	มือดาบรับจ้างชื่อเสียงดังกระฉ่อน แกว่งดาบชาร์จพลังมุรานยาซะ<br>รู้กันว่าเก่งกับซากวัตถุ เอเลี่ยน<br>และไร้คุณสมบัติ และการโจมตีพื้นที่ที่อาจแช่แข็งได้	ถูกลูกน้องหักหลังและทิ้งไว้ในโคม่านานถึง 10 ปี<br>ตอนนี้มุ่งมั่นที่จะแก้แค้นให้จงได้ เก่งกับซากวัตถุ เอเลี่ยน<br>และไร้คุณสมบัติ ด้วยการโจมตีพื้นที่ที่อาจแช่แข็งได้			
759	ขาประจำเทศกาลดนตรีกลางแจ้งฤดูร้อน<br>เล่นบีทนุ่มๆ ที่ทำให้คนฟังใจหวั่นไหว<br>โจมตีพื้นที่สร้างดาเมจมหาศาลต่อเทพ อาจแช่แข็งได้	แสดงไลฟ์ได้อย่างกึกก้องทรงพลัง<br>จนเข็มวัดความดังทะลุไประดับ 11! โจมตีพื้นที่สร้าง<br>ดาเมจมหาศาลต่อเทพ โอกาสแช่แข็ง 100%			
760	มังกรที่สร้างขึ้นมาเพื่อยุติมหาสงครามเก่าแก่<br>นักปลุกวิญญาณ มือปราบนักปราชญ์ สร้างดาเมจมหาศาลต่อเอเลี่ยน<br>และศัตรูสีดำ พร้อมโอกาสชะลอ/กระแทกกลับ	มังกรในตำนานที่ทำลายอารยธรรมโบราณจนสิ้นซาก<br>เพียงข้ามคืน นักปลุกวิญญาณ มือปราบนักปราชญ์<br>ดาเมจมหาศาลต่อเอเลี่ยน/สีดำ กระแทกกลับ/ชะลอ 100%			
761	วิญญาณ: แช่แข็งศัตรู<br>　<br>　				
762					
763	เจ้าแห่งห่วงโซ่อาหาร ฟื้นชีพกลับมาได้เพราะแมวตัวหนึ่ง<br>ลมหายใจแผดเผาของมันเผาทำลายพื้นที่จนราบเป็นหน้ากลอง<br>นักปลุกวิญญาณ สร้างดาเมจมหาศาลต่อเทพ (ระยะไกล/พื้นที่)	ราชาไดโนเสาร์ที่เสริมแกร่งด้วยเทคโนโลยีแมว<br>หลอมละลายสิ่งมีชีวิตนอกโลกด้วยเปลวไฟความร้อนกว่าหนึ่งล้านองศา<br>นักปลุกวิญญาณ สร้างดาเมจมหาศาลต่อเทพ (ระยะไกล/พื้นที่)			
764	วิญญาณ: กระแทกกลับศัตรู<br>　<br>　				
765	วัตถุลี้ลับที่อยู่ในรูปไข่<br>มีคราบฝุ่นจับหนาที่สะสมมานานหลายร้อยปี<br>มีตัวหนังสือเล็กๆ เขียนไว้ว่า "N206"	สิ่งมีชีวิตลึกลับที่มาในรูปของไข่สีแดง<br>เหมือนจะมีสัญญาณของสิ่งมีชีวิตมาจากข้างใน<br>อึดกับศัตรูสีแดงและสีดำ	ปกป้องเนื้อในที่บอบบางด้วยเปลือกแข็งทั้งสอง<br>ถ้ากินแบบดิบจะทำให้ปวดท้องอย่างทรมาน<br>มือสังหารเบอฮีมอธ อึดกับศัตรูสีแดง/สีดำ		
766	แวะมาเยี่ยมจาก "Survive! Mola Mola!"<br>ปลาพระอาทิตย์เขมือบมันได้ทั้งตัวอย่างรวดเร็ว!<br>มีโอกาสเล็กน้อยที่จะลบล้างดาเมจจากลอย	แวะมาเยี่ยมจาก "Survive! Mola Mola!"<br>ก้างเล็กๆ อาจติดคอปลาพระอาทิตย์ ทำให้อักเสบถึงตายได้<br>มีโอกาสเล็กน้อยที่จะลบล้างดาเมจจากลอย	ก้างเล็กๆ อาจติดคอปลาพระอาทิตย์ ทำให้อักเสบถึงตายได้<br>มีโอกาสเล็กน้อยที่จะลบล้างดาเมจจากลอย<br>		
767	แวะมาเยี่ยมจาก "Survive! Mola Mola!"<br>ปลาพระอาทิตย์รักมาก<br>ลบล้างการโจมตีแช่แข็งและชะลอจากศัตรูได้	แวะมาเยี่ยมจาก "Survive! Mola Mola!"<br>ปลาพระอาทิตย์ย่อยปลาหมึกได้ยาก ทำให้กินแล้วตายได้<br>ลบล้างการโจมตีแช่แข็งและชะลอจากศัตรูได้			
768	Joining the fight from Merc Storia! Wears special clothes<br>and traverses the town upon a float with a dignified air.<br>Long-range Area attacks Strong vs. Aliens and Aku.	Joining the fight from Merc Storia! Leads fiends with<br>a demonic smirk that denotes her as their head.<br>Long-range Area attacks Strong vs. Aliens and Aku.			
769	รู้จักคุณค่าของชีวิตจากการได้ดูแลสุนัขคู่ใจ<br>มีเวทมนตร์ที่ทำให้ดอกไม้ยักษ์บานได้<br>โจมตีทุกทิศทาง อึดกับเทพและซอมบี้	กินสารอาหารลึกลับ POCH-1 เข้าไป<br>ทำให้หิวตลอดเวลา กลืนกินทุกอย่างที่ขวางหน้า<br>นักปลุกวิญญาณ อึดกับเทพและซอมบี้ (โจมตีทุกทิศทาง)			
770	วิญญาณ: ลดทอนและกระแทกกลับ<br>　<br>　				
771	นักวิจัยที่เดินทางไปกับกองทัพแมวเพื่อศึกษาเผ่าพันธุ์แมว<br>มือปราบนักปราชญ์ ชะลอและอาจสาปศัตรูที่มีคุณสมบัติได้<br>ด้วยการระเบิดโจมตีพื้นที่ระยะไกล	นักวิจัยอัจฉริยะที่อยากเห็นแมวทุกประเภท<br>ตั้งแต่แมวบริษัทยันแมวโรงเรียน มือปราบนักปราชญ์<br>ชะลอ และอาจสาปศัตรูที่มีคุณสมบัติ ปลดปล่อยพลังระเบิด			
772	มังกรในตำนานที่ถูกตรึงผนึกอยู่ในแปลงฟักทอง<br>ผนึกจะคลายออกในวันฮาโลวีน และสัตว์ร้ายตัวนี้ก็เป็นอิสระอีกครั้ง<br>นักฆ่าโลหะ อึดกับโลหะ อาจกระแทกกลับได้ (พื้นที่)	มังกรฟื้นชีพอีกครั้งจากวิญญาณของผู้วายชนม์<br>ปลดปล่อยพลังทำลายล้างศัตรู นักฆ่าโลหะ<br>อึดกับโลหะ โจมตีพื้นที่อาจกระแทกกลับได้			
773	นักมวยปล้ำที่หนีออกมาเที่ยวฮาโลวีน<br>โกยลูกอมจากคนทั้งเมืองมาสร้างหุ่นหมี<br>เพื่อให้ได้เปรียบในสังเวียน อึดกับลอย/สีดำ (โจมตีพื้นที่)	แมวสุดยอดคุณแม่ที่คอยแจกลูกอมในวันฮาโลวีน<br>ความตุ้ยนุ้ยของแม่ถึงกับทำให้ผ้าห่อปริออกมา<br>อึดกับลอย/สีดำ (โจมตีพื้นที่)			
774	ตำรวจไซบอร์ก ถูกมอบหมายให้ปราบอาชญากรรมบนท้องถนนให้สิ้น<br>ด้วยวิธีใดก็ได้ นักปลุกวิญญาณ การโจมตีระยะไกล<br>อาจกระแทกกลับ/ชะลอ/ลดทอนเอเลี่ยนและโลหะ	ผู้นำหน่วยจู่โจมดุดันพิเศษ เปลี่ยนรถสายแว๊น<br>ให้กลายเป็นเศษเหล็ก นักปลุกวิญญาณ/นักฆ่าโลหะ<br>อาจแช่แข็งเอเลี่ยน/โลหะด้วยการโจมตีระยะไกล			
775	วิญญาณ: มีความสามารถนักฆ่าโลหะ<br>　<br>　				
776	ต้องการเป็นนายพลที่ถูกกล่าวขานแห่งรัฐสงคราม<br>บุกจู่โจมศัตรูด้วยความกล้าหายไม่เกรงกลัว หอกพร้อมมือ!<br>แช่แข็งสีแดง/ลอย 100%, คลื่นจิ๋ว	ได้ตำแหน่งผู้บัญชาการมาจากความเจนศึก<br>พุ่งปรี่เข้าหาศัตรู ทิ้งไพร่พลอยู่ข้างหลังอย่างไม่เห็นฝุ่น<br>แช่แข็งสีแดง/ลอย 100%, คลื่นจิ๋ว			
777	เทพเจ้าแห่งสงครามในชุดคริสต์มาสตัวเก่ง<br>นำกองทัพเรนเดียร์มาคุ้มครองซานตาคลอส<br>อาจชะลอสีแดง/ลอยและโจมตีแบบฟาดฟันป่าเถื่อน	ปกป้องซานตาคลอสในวันคริสต์มาส<br>จู่โจมหัวขโมยของขวัญด้วยการโจมตีโหมกระหน่ำ<br>อาจชะลอสีแดง/ลอยและโจมตีแบบฟาดฟันป่าเถื่อน			
778	Kind and thoughtful Cat who encourages<br>friends to embrace the outside world. May Curse and<br>Knockback Floating/Aliens, unleashes Mini-Surges.	Alongside her magical girl friends, wields a<br>weapon to bring an end to all Witches. 100% chance to<br>Curse/Knockback Floating/Alien & Mini-Surges.			
779	สาวน้อยจอมแก่นที่โลดเต้นตามแต่ใจอยู่บนสวรรค์<br>โดยไม่รู้ถึงชะตาของตัวเอง เก่งกับสีแดง เอเลี่ยน<br>ซอมบี้และซากวัตถุ ระเบิดมีโอกาสแช่แข็ง	สาวน้อยแห่งสรวงสวรรค์ที่ชะตาลิขิตให้ถูกขับไล่ออกมา<br>มอบความสงบสุขให้แมวนุษยชาติ เก่งกับแดง/เอเลี่ยน/ซอมบี้/ซากวัตถุ<br>ระเบิดแช่แข็ง 100% พร้อมโล่คลื่น			
780	แมวมือโปรกีฬาในร่ม กระแทกคู่แข่งให้กระเด็นกระดอน<br>ด้วยฝีมือโยนโบว์ลิ่งลูกโตสุดเนี้ยบ มือปราบนักปราชญ์<br>ชะลออากุ/ไร้คุณสมบัติ พร้อมโอกาสสร้างคลื่นจิ๋ว	แม้จะมีรูปร่างประหลาด แต่ความแม่นยำเกินเทียบของเขา<br>เป็นที่เกรงขามไปทั่วลีกในบ้านเกิด มือปราบนักปราชญ์<br>ชะลออากุ/ไร้คุณสมบัติ พร้อมโอกาสสร้างคลื่นจิ๋ว			
781	ไม่แน่ใจว่านี่เป็นแมวหรือเปล่า...<br>ตัวละครลึกลับที่ไม่รู้จักเลยสักนิด<br>พอวิวัฒน์แล้ว ดูดิ...	ไม่แน่ใจว่านี่เป็นแมวหรือเปล่า...<br>ตัวละครลึกลับที่ไม่รู้จักเลยสักนิด (การโจมตีระยะไกล)<br>ที่การโจมตีพื้นที่ลดทอนศัตรูได้	ไม่แน่ใจว่านี่เป็นแมวหรือเปล่า...<br>แห่งการทำลายล้างโบราณกันแน่? คิดแล้วปวดหัว<br>ที่การโจมตีพื้นที่ลดทอนศัตรูได้		
782	วิญญาณ: ลดทอนศัตรู<br>　<br>　				
783	แมวทอมบอยที่ฝันอยากเป็นไอดอลที่แฟนๆ รุมล้อม<br>แสดงสุดฝีมือบนเวที<br>มีแฟนๆ เพิ่มขึ้นทุกวัน	จังหวะเปิดตัวที่คาดไม่ถึงผลักดันให้โกเนโกะ<br>ไปสู่เส้นทางสู่ความเป็นดาว ตอบแทนแฟนๆ<br>ด้วยการร้องเพลงอย่างสุดใจ			
784					
785	แมวอี๋ปลดปล่อยด้านป่าเถื่อนของตัวเองออกมา<br>โจมตีศัตรูจากระยะไกลด้วยขาที่ยาวและทรงพลังของมัน<br>ถ้าจะเรียกใช้งานก็จะแพงขึ้นเล็กน้อย 	ถูกความป่าเถื่อนครอบงำ<br>ภูมิใจกับระยะโจมตีจากขาที่ยาวของมัน<br>การโจมตีใส่ศัตรูเดี่ยวจะมีพลังและระยะไกลเป็นพิเศษ			
